Latitude,Longitude,Traffic_Speed_kmph,Traffic_Density_vpkm,FFT_Feature_1,FFT_Feature_2,FFT_Feature_3,Vehicle_Count,Time_of_Day_min,Congestion_Level
13.063082423126405,77.58651755138206,36.92185129321752,9.64621096690437,0.45147307893230826,0.639462085361417,0.09632264849009353,14,569,1
13.004584033794847,77.66222456686148,33.53676903406283,27.174813490086017,0.5483467350630002,0.8918006449135621,0.6339765767215981,18,1010,1
12.945397986469553,77.69073983940238,41.0379032017232,34.25339704212719,0.466950857947249,0.9935006573547976,0.3660991667653586,16,468,1
13.025033646465982,77.56545526019666,32.16086067892235,31.463016131314685,0.5205229728628701,0.5672045332202077,0.2730576337101296,16,327,1
13.089007147016723,77.59500558015242,42.65858443211991,21.835642222895952,0.9875791442170644,0.3482678776947099,0.9935876507434108,19,1252,1
12.916418945318155,77.64118525333865,37.56760785272709,24.03128675432318,0.8769015838701242,0.7788753491818147,0.7541093361033211,30,625,1
12.9218690414627,77.67907632440695,33.4294380265444,14.410882263481025,0.3084436792961116,0.1420990627828328,0.4853946330124377,18,1217,1
13.068767829372668,77.59874013936921,41.15290176983447,34.394947253734486,0.551477049190772,0.5129091710441792,0.05000339738296611,20,1416,1
12.921918754913374,77.52177870164535,48.87528472162601,34.97439799839333,0.00031101252880083585,0.5245084819546395,0.19161567751387543,15,1305,1
12.907875073870597,77.57373427670026,24.80900277334942,28.932854707865452,0.40956900137371866,0.9834678675296525,0.2987784252729758,24,566,1
12.969586116209294,77.61007237708803,41.68128865890601,27.19745421940788,0.1638742228619684,0.9910068149867145,0.4871966015662851,23,366,1
12.99334117698432,77.58350492119321,19.010262721599496,21.348236491913713,0.7113605907756597,0.7992141382808866,0.49724984156495955,12,179,2
13.013888887338139,77.53731114535762,37.453214307309466,32.65898796634987,0.22108957763361148,0.4730156877855798,0.024733363223272464,21,392,1
13.00146004651285,77.50739789906865,46.95205402752,16.862533160255808,0.7488956455116084,0.5472257899747835,0.9433562700169744,23,1276,1
13.082636912531623,77.63748173321598,50.223124744981874,36.21460932047733,0.31315983398007285,0.3197416315184244,0.5428071794385061,22,974,0
13.053733620078328,77.69854743815543,34.752599524939335,34.633417993019165,0.9258286213113759,0.8298457036778141,0.019727166985385458,19,1272,1
13.096762051172341,77.68384132677933,34.64610217008878,39.34547441233114,0.4454166017013462,0.746546193835706,0.7013351941755451,26,1158,1
12.995291084645064,77.63665418217217,37.70079790663067,30.402784402358474,0.8395177196738491,0.771425287824123,0.07135151191748523,24,1002,1
12.916865921967837,77.66830596170328,28.975679091924174,25.84006245071984,0.6281660030390132,0.13867633815510194,0.7211704248752308,14,1336,1
13.091106128588574,77.55114552369344,41.626502850165906,33.457464582688836,0.9773982149034702,0.39863397131034106,0.7014924808277764,9,184,1
12.90082263231782,77.6244868872157,29.97417234399283,36.24733803011249,0.7427227507120846,0.5373516904219443,0.9849231640718714,25,118,1
13.055219202767809,77.5121208430798,45.565046246836175,20.738482984053412,0.7277033223113857,0.12465796865678891,0.34203741900804685,29,328,1
12.906256406154336,77.64143678546249,32.83272816120479,29.44614827221339,0.2648659824493186,0.3686230263835929,0.14432729155620838,18,845,1
13.052242838130327,77.69397446780485,36.80338560533313,32.122909926349024,0.5048597509725403,0.08743252241421051,0.09186927264528366,26,925,1
13.08758778796961,77.67215946144357,44.99375270524889,33.85040076570554,0.29011368868563847,0.9588412272749307,0.07172607017319477,22,1326,1
12.97785205946621,77.60688817495434,46.354610469219445,27.18161706813099,0.019293437018403692,0.7512633295760242,0.8103332019188126,29,879,1
12.948192970243944,77.65774804386255,45.89976574126145,35.048135893053534,0.7105853326512335,0.6207481209847618,0.7185480698277238,19,83,1
12.945255830502367,77.68877976198964,42.63619504347057,22.318459516582486,0.23583649970426868,0.2048564335269475,0.9759152167268906,21,1006,1
12.998343528830041,77.54320351558785,29.133554635931578,46.14434133310688,0.3973240303427875,0.3341274371774744,0.30918604001577765,18,437,1
12.934177407151358,77.65865170259548,39.68523676951506,25.00496445091919,0.28463878717386626,0.14448490191335983,0.803102453194843,19,662,1
13.034584726131943,77.55396939159377,38.258588268017384,33.26217188453696,0.19963585646365045,0.5361196269610043,0.09301409544523409,18,697,1
12.973670471497675,77.67538948438794,35.79268125707379,25.57969748307586,0.06711932438375345,0.8205159897881344,0.9038798924183518,11,1335,1
12.964621898480653,77.51967090113803,40.74071566146328,30.783893647803374,0.33788990877128633,0.019036521689811625,0.051830308809569514,27,323,1
12.992257115251292,77.53564368377397,31.38142218070419,21.36606230205343,0.08174492352120255,0.10330866969734498,0.7878834824080981,15,984,1
13.008517500487951,77.64412329269436,39.65280078871507,38.60458641243442,0.5403191404032229,0.22934977394111344,0.30735552483599093,26,189,1
12.92838605245176,77.53495550077265,37.00257016122732,23.460912831657776,0.01962410376147128,0.7140667431590878,0.1811930065503532,20,978,1
13.04155267275937,77.53161086038061,35.42608269840122,30.65274944056598,0.9400198796428597,0.8939798387693473,0.7045145277165422,11,571,1
13.076589419981065,77.61109337547978,28.83569267045077,29.48897184364451,0.9664750194526766,0.7530123367744916,0.8958780317725217,22,420,1
12.955597383240237,77.66699744754182,28.570718722257624,24.386692465382325,0.304653848296369,0.5249475501708947,0.7641260393832877,20,801,1
12.936078180365897,77.55369348505492,53.42300249977583,9.638567789900328,0.2601946408064699,0.1051123641142705,0.31309994507250605,24,1280,0
13.052101084743812,77.6682276365411,41.14805953234452,38.4752071854309,0.10440519970180118,0.754914374356487,0.3535706548949362,19,1320,1
12.93670834475313,77.6615906793092,58.122749265077545,31.155048671873548,0.9049189265806687,0.10563974037388002,0.18930459488898066,14,802,0
12.908251032072592,77.61582108019186,58.618102747487555,16.077577104722078,0.5868639252999043,0.34768985508939276,0.8240615928810386,20,1178,0
13.023848644076555,77.62931255073745,52.29648583364843,14.69369055051025,0.6101249229981065,0.30799151149864057,0.10709363432911001,23,660,0
12.94795028326107,77.50808823732238,27.181578388424,27.42357286390636,0.895856462601998,0.3592234633916066,0.9032139272687502,19,1223,1
12.934362081785713,77.57342711166075,54.11020367272482,29.34025476774009,0.9107867938565986,0.32952904340069356,0.6011342470204014,13,1361,0
13.0963205483429,77.55267898622367,38.73533553241068,28.28031648111529,0.8283416697105109,0.7691797167167101,0.5888549556969969,18,278,1
12.958372996679946,77.5300007721455,37.22345232361671,41.551494109580496,0.7734415610996611,0.1717237339617187,0.8378214680964453,16,552,1
13.080688658043107,77.5779318658314,35.79525813486984,16.643461368700024,0.8772412222999837,0.8458460501073587,0.6675332513946711,17,254,1
12.935643753177722,77.57098083926948,36.494271177519956,31.69833861131156,0.8759706066845226,0.8582602474777374,0.304239258238281,23,476,1
13.063795426412486,77.64577833562595,43.99406431859319,35.165048537408346,0.36864485627189947,0.4909258228227109,0.34951512211682656,21,463,1
13.000403774609696,77.61961926809535,62.99780822986421,34.995721062670945,0.9733912199789841,0.10614874848925737,0.17305419112463594,18,504,0
12.9157189538232,77.68262001376041,23.60664202054536,37.150816492237674,0.7091322131603892,0.5754072390156423,0.46406324189881676,17,201,1
13.046721058728714,77.52908151661117,59.43406573241179,30.935246990622062,0.37020943401266204,0.8209313717991746,0.11015476574537764,12,464,0
13.078414674346956,77.51194972106471,55.090941380375455,31.969027381314575,0.4420495172755089,0.2894735192243517,0.6530365073268742,19,533,0
12.932603398067105,77.60692155749823,38.22291840868135,27.36125573580391,0.6871310582814713,0.8377474241964887,0.16922884111400438,23,1063,1
13.045118048467234,77.50020542772215,35.023411269368076,17.922939467563115,0.36109890963467917,0.6769188527146782,0.863931773080585,17,1153,1
12.989010503814624,77.657543788627,26.529209362306847,32.63033035949175,0.8265577120200163,0.9872464407428355,0.7004625869282826,16,1437,1
13.050774090651343,77.601194577737,30.918880347591198,26.77886112882992,0.1480636211914763,0.8247113634886656,0.8915112545312555,21,171,1
13.042785589637061,77.59761311521159,33.92812637044344,24.048027727193425,0.9075942987109628,0.20150046409298472,0.08703098758689021,18,230,1
12.905320046092601,77.57249919574484,38.96828280434462,32.97995540823301,0.30119751183660903,0.44900405960750867,0.7985093345022022,24,236,1
12.935744207193432,77.57499476722975,39.70440321034736,33.69170415127335,0.15271278534313093,0.10350846480260822,0.8808047250283427,17,594,1
12.994205448586454,77.58622673565013,47.611380783377655,24.354296183832567,0.8580242814460233,0.06967056681322426,0.04456980890805162,21,9,1
13.086718834382415,77.50320646888521,46.51360049008905,32.00007007017413,0.2394632389357878,0.706054240871172,0.9990759552011765,19,83,1
12.96841469135096,77.51670915744324,42.38675181275136,29.35017733477874,0.8433957380496012,0.9129318047740105,0.3006443161582324,20,919,1
13.025774694056036,77.60100960400224,39.56375467505333,31.51911728842544,0.2962644034486761,0.9735755166752519,0.21172121420910117,22,378,1
12.902416749102887,77.53002445304396,51.43132107012785,40.02854157296086,0.9338642876541567,0.27046635422886645,0.4149052232572311,11,1068,0
13.042225384309388,77.6557525216694,48.39538090760591,33.54024136647724,0.21907763980131123,0.20177134185932555,0.008635392161345234,23,636,1
13.02061365255056,77.5548970348009,44.44966321967577,32.93565616592065,0.06964999107200132,0.56021988706123,0.8859063259938282,22,501,1
13.043078949323153,77.51957992746986,35.9424812323135,22.918317321530267,0.936531163342389,0.20086007308015796,0.26849088256260567,31,615,1
13.080932122604988,77.54704198518068,51.05647586758852,24.04520843640406,0.1656257422436529,0.2959070900682186,0.5215915003083935,16,39,0
12.929299786623563,77.57141964603116,48.34870501364348,33.852435741512686,0.9441325417222752,0.837226330078445,0.6235595196178519,25,1423,1
12.952317919201613,77.50706332171897,37.540429486326005,17.29872708868467,0.8239773501183365,0.8104628564767061,0.7910917957996293,25,1383,1
13.099156178433628,77.52833510487727,20.82508865209588,27.148870355823846,0.08192538971663499,0.8950732750035426,0.25020611322083885,24,709,1
12.931256791701925,77.5647693508955,40.95005765938244,23.893976098645133,0.4451351989429355,0.48224351492846407,0.7171463674048554,26,992,1
13.044125401305205,77.56209609476196,33.0768738302825,28.862352107124543,0.07339965813511562,0.5640857336934639,0.11766088104213868,23,239,1
13.04501518210218,77.66007733931197,47.17243460684045,28.27482899836031,0.32978656461181133,0.7705895081626999,0.704235167888883,13,1420,1
13.036598749247114,77.66865109506253,42.15909074014456,31.04463192898418,0.3515030782399867,0.23926553311959897,0.9192955325575564,13,561,1
12.945488117862915,77.53868371982871,23.27268635836533,33.721150882920874,0.5996333303275736,0.8230935912826374,0.08502626835322535,26,156,1
12.943026812642774,77.52478797678258,42.94766948871363,37.73285538046366,0.9758955678431125,0.01755747982895517,0.11670280081525009,22,953,1
13.033268213606958,77.62683249686428,57.15111116702097,38.33439264586936,0.16976344010755906,0.7976598888118275,0.5572274999306963,19,1248,0
12.937250036891843,77.66092471113909,38.47208660983389,28.103044771686143,0.3291509647488121,0.7759079478525069,0.04640042234298569,19,772,1
13.032312666348107,77.69274461944482,39.91616551970137,25.27271877119292,0.5871024942145305,0.30177994984259315,0.18739050928894896,15,1191,1
12.998505656405063,77.5013592569493,36.56952581355947,23.697874803259595,0.17142085531959717,0.727912358161098,0.19019213638464905,20,515,1
12.977325773529877,77.58273562268536,40.72079040092352,27.420825371764774,0.7107096622587191,0.21399361416305251,0.4812474627313026,18,518,1
12.96004646987559,77.64679756681888,55.40130669860402,22.097347643663838,0.4036597158863706,0.5762326376538783,0.24848702931046718,16,975,0
13.089515386664623,77.66571185977487,50.55528980126402,33.75721663290164,0.9495722956353171,0.700586774916332,0.4755228555695976,17,586,0
13.001618731548557,77.51245718973662,34.24185869954063,38.18771247666452,0.6298709452157262,0.7146988824025647,0.5211757882794222,18,186,1
13.012250392502192,77.63612290389283,39.27230120487397,17.8030300310417,0.363080711210095,0.9829351350223599,0.7306443875369544,25,836,1
13.089851216937356,77.55778774347979,39.922208295749265,30.07588222317616,0.7194731210687536,0.1820056618456638,0.9459921947408432,25,1180,1
13.030775463619428,77.51491939186663,44.116629669363455,42.44762859244844,0.8387545779899512,0.4807986288905578,0.503747216366288,27,886,1
13.091570585551365,77.59782051635094,44.30085599675432,18.147135648780804,0.8004797640295018,0.8801045442391601,0.3550053454922537,15,600,1
12.92127334810454,77.53163066864083,39.04145711134294,41.817866501274565,0.2627643941286838,0.5615126060700008,0.2587034130508934,26,1218,1
13.06932792635448,77.64740150361234,27.551444447288276,23.12156353112057,0.41698335214885907,0.8763890254240901,0.6346572115041288,15,29,1
12.967082925604618,77.64825235993989,38.85344607935883,25.142532680584715,0.45217766103050494,0.434058777392235,0.942917111525436,25,403,1
13.062097505014068,77.6684135529975,36.37543673147173,34.94051438200725,0.3883833921723755,0.7953514211271494,0.7646549117737659,9,989,1
13.071127324838995,77.57551373702955,31.025532024643816,34.0606252301483,0.3108635828558175,0.8700492990135318,0.20610263188837785,16,1090,1
12.95429757722851,77.50266195944613,47.88387804822632,29.156744886943983,0.7527477992813477,0.8464393697106124,0.8933041306354866,19,572,1
12.981766123303096,77.5519471876749,40.19214849454186,23.89251385258717,0.012224243431511073,0.8713650445571817,0.73551330808424,23,1323,1
13.045202870862981,77.59356233990506,29.67252534849744,20.048671418799707,0.29354422885877085,0.21955469660723348,0.12794486123635818,17,78,1
12.919811126179395,77.6388022558832,59.79979865373863,29.38685455224855,0.14161725697290362,0.43898413061530606,0.7128024155789623,21,955,0
13.051106706867868,77.57640811713735,44.16497420546841,28.301611140435327,0.12876931589994722,0.17457187105845973,0.2893554574062266,20,1192,1
12.92209458521095,77.60720967921343,47.91941079449409,23.661830471964176,0.2769586668974786,0.180541177442624,0.49139665733010973,22,845,1
13.082891146453612,77.60485271749114,50.480686287510416,27.955693717313128,0.7621530911150485,0.48782730785121353,0.3002313140914188,24,817,0
12.95526785865927,77.53299646987166,35.6387239267994,32.00713823496224,0.9694218690784336,0.9600877547092547,0.08405923794102976,13,1161,1
13.015119869373471,77.624609900016,45.43656854182641,38.55894726832116,0.5146184665410988,0.5919113063011133,0.7685835846833593,22,14,1
12.923430700015254,77.58785034564109,20.701595662708343,31.56050244390906,0.33897181757691786,0.853845096583972,0.828683758708124,22,1074,1
12.953898630932496,77.6615837403305,49.62360399888817,28.59507915895205,0.8291704663110869,0.9371839945227338,0.23197900136072058,17,720,1
12.980791008697421,77.63812224162578,39.319293327315464,23.412464180744507,0.06710342526824942,0.0865753588640713,0.23963811791952871,26,1144,1
12.997409775336603,77.52229383723952,45.267254766333835,24.04426408353148,0.09316794187902822,0.16206399017954798,0.42995772820864,16,1089,1
12.900013499529315,77.59775168200731,39.29806868701973,31.7315627678913,0.3453663147492667,0.2908417801780563,0.8114693191033808,18,1049,1
13.077731152476094,77.64049887169884,58.17702573924311,32.16599180953766,0.448408499471351,0.6167770679929719,0.07726807204675457,15,805,0
12.901534961911775,77.51740234516147,52.241700422823314,28.22200486739259,0.7978378692813741,0.061729218496091365,0.8087113532963133,26,1002,0
13.054736912598885,77.65849940651132,13.890951412647187,37.24061385229687,0.9252639393357897,0.786654509859468,0.9227229609555734,13,892,2
12.994115782471274,77.54440090292888,45.52767399583992,30.470695664960893,0.5312765349917838,0.06378871692263888,0.5615041677899073,19,859,1
13.004776004980275,77.60061695909474,37.17997250669454,26.108891228079596,0.49564466957127484,0.1584318075647846,0.06039148150939477,27,1309,1
12.941653095866908,77.68811225749452,45.92271866584765,24.759664597975316,0.2130110190790342,0.38170786417018787,0.26955275985627436,16,746,1
13.02147367006914,77.61426684696445,45.783880703253935,24.22284258567105,0.4511815436999833,0.5577198566480276,0.11138647410537161,20,1078,1
13.00744638183389,77.58481089034079,32.57014892280956,33.840215995231496,0.9236442312740452,0.881504673940334,0.25928357074942265,23,648,1
12.93284728132406,77.50135898547983,38.84204701925212,25.029258357085887,0.3928995362733715,0.9637297785974618,0.8117820094921042,17,1019,1
12.947623800269843,77.52668272455482,29.80606681076389,30.860541658454594,0.21068248780096244,0.8846421240448089,0.05566778922793114,26,783,1
12.913380725802492,77.6157327770196,54.86050805829339,23.212080573396456,0.3372950292051431,0.10704465768491978,0.28382363485199136,17,1047,0
12.91325671441789,77.59876500813075,43.272853461637794,28.66378885915215,0.5145946126351735,0.63122948525464,0.5169507626254914,22,213,1
12.902755157190485,77.57276583512937,44.324644658449415,29.56368613898077,0.5985850305995709,0.4417145721200749,0.8740409764859547,21,787,1
12.944094865096616,77.68464317707883,43.039414673797324,48.91313174614062,0.4324298796401692,0.12579221811125618,0.2499821659169742,18,61,1
13.035932245479412,77.56649650748518,29.401886572390893,19.543184790269294,0.7585361795403025,0.5551123712525353,0.7783271565368833,19,51,1
12.963243077628471,77.60743015128882,46.32818165736924,36.46931680218711,0.5844533821067067,0.356658305585428,0.5835690747388903,15,1357,1
12.968546853973475,77.61374268190482,57.85159736343391,23.8514769735849,0.6650481340116873,0.3457878392963508,0.6763694173796942,8,1075,0
12.926381078651088,77.60549367801279,24.4390042306605,40.79792569620929,0.8629189246112304,0.09444511871120564,0.8617686475746907,15,298,1
13.015094133531283,77.59551707830802,40.80294228263625,24.415779782733985,0.8656885702726528,0.9788529656707146,0.02641565370504928,21,607,1
12.968428728309348,77.56741274720238,47.59610891039955,38.289895583003954,0.2035083123020981,0.7259599002238202,0.529733479603489,19,649,1
13.035263360686043,77.68175272660793,32.51485278608159,31.773938254511364,0.6233447448326498,0.2803342113404189,0.7472142070305571,15,321,1
